Page ID,Page Name,Disclaimer,Amount Spent (USD)﻿
103866474501550,Feist For House,Campaign Fund of Feist for House,≤100
70090474914,American Farmland Trust,"AMERICAN FARMLAND TRUST, INC",≤100
109347693898034,Dr. PK "Paul" Dhanuka For Assembly,John Stuart Thomas,≤100
2208365919405281,CareFirst Urgent Care - Middletown,These ads ran without a disclaimer,≤100
108143020790092,"Kiwanis Club of Scott, Louisiana",Kiwanis International,≤100
580817989082746,UnRestrict Minnesota,UnRestrict MN,≤100
1504873886306347,Bryan Steil,"STEIL FOR WISCONSIN, INC.",≤100
109369307095671,Friends to Elect Julie B. Aimen for Judge from the 9th Judicial Subcircuit,Friends to Elect Julie B. Aimen for Judge,≤100
195620754724,Helping Hand USA,HELPING HAND FOR RELIEF AND DEVELOPMENT INC.,≤100
429988290042,Florida Keys Democrats,Monroe County DEC,≤100
1435071773455316,Daily Wire,The Daily Wire,≤100
596618944129389,"Ray McNamara, Commissioner, Pocatello Fire District",Jennifer Anne Keys Mc Namara,≤100
314499212242,Pfizer,Pfizer Inc.,≤100
1637823176332591,Ecocred,These ads ran without a disclaimer,≤100
555394394483002,Urban Resource Institute,Urban Resource Institute,≤100
326002188087683,Hilton NY Families for Racial and Ethnic Equality,AMANDA SUE GENAUX-HAUSER,≤100
115130335211477,Carmen Ramirez for Supervisor,Carmen Ramirez for Supervisor 2020,≤100
18813753280,Human Rights Campaign,"HUMAN RIGHTS CAMPAIGN, INC.",≤100
127755494595870,Progressive Takeover,PROGRESSIVE TAKEOVER,≤100
322589090892,Clean Air Council,DELAWARE VALLEY CITIZENS COUNCIL FOR CLEAN AIR,≤100
1888806214722917,Erie County Anti-Stigma Coalition,Erie County Anti-Stigma Coalition,≤100
2332887206961207,Panfish Solar,Apex Clean Energy,≤100
372439495935,Mel Trotter Ministries,MEL TROTTER MINISTRIES,≤100
105109467569666,MARY PÉREZ,MaryForJustice,≤100
114278916779762,Vote Drew Brickson for Petal Alderman at Large,Andrew Brickson,≤100
149223915089170,Conversations on Health Care Radio Show,Gabrielle Marie Pantalena,≤100
158603744153523,Delta Dental of Michigan,"DELTA DENTAL PLAN OF MICHIGAN, INC.",≤100
331742847516037,"Bob Soderberg for Germantown School Board, Seat #5",Friends of Bob Soderberg,≤100
504049183332575,"Kimberly Reese, MSW, LCSW",These ads ran without a disclaimer,≤100
1614661592087731,San Diego County Gun Owners,San Diego County Gun Owners Political Action Committee,≤100
1852520761657982,4ocean,4ocean,≤100
115105746616057,Gracie Sosa Mendoza for Victoria County Tax Assessor,Marcos Rolando Garcia,≤100
149745555082419,Pioneer Institute for Public Policy Research,"Pioneer Institute, Inc.",≤100
561830461009753,Selena for Judge,Selena Alvarenga for Judge,≤100
1941356579284705,Rep. Sherry Dorsey Walker,Delaware House Democratic Caucus,≤100
80668957414,GoSili,SiliKids Inc.,≤100
341722515971034,"Tameika Carter for Judge, 400th District Court - Fort Bend",TAMEIKA JENEL BADGER-CARTER,≤100
100563931462646,Remember In November RI,Patricia L Morgan,≤100
110813887040995,John Carter,John Derrek Carter,≤100
2087354264898344,Humane Society Legislative Fund of Iowa,Humane Society Legislative Fund of Iowa,≤100
131360095328,Center for EcoTechnology,Emily Susan Gaylord,≤100
261019170905,True Texas Project,Fred D Mccarty,≤100
141774129212238,Michigan Secretary of State's Office,Michigan Secretary of State's Office,≤100
24318354379,Minnesota Rural Electric Association,Minnesota Rural Electric Association,≤100
109113793943549,Viral,Dark Star Pictures,≤100
489163527877026,Plastics Industry Association,Plastics Industry Association Inc,≤100
98652316037,Troy King for Congress,TROY KING FOR CONGRESS,≤100
112712083523730,Flickinger For Harris County School Trustee Position 5,Flickinger For Trustee,≤100
101992031368419,Vote Steve Now for State House,Friends of Steve Leibel,≤100
686280825079327,Citizens for a Secure and Safe America,Citizens for A Secure and Safe America Non Profit Corporation,≤100
101025911346235,The New P-Bus: A Campaign for Change,These ads ran without a disclaimer,≤100
656803827845924,Zack Stephenson For MN House,Stephenson for House,≤100
548630255630434,Stevens Orozco,OROZCO2020 COMMITTEE FOR,≤100
110010143680083,Randy Talley for State House,Randy Talley for House 2020,≤100
104615901114510,Burbank Proud,Gary Wayne Lawson,≤100
631242900579603,Navy Hill RVA,The NH District Corporation,≤100
103040404516756,Opulent Attire,Austin Schneider-Kaner,≤100
2023099071267479,Casey Miller,Casey Louis Miller,≤100
100136814824122,Angela Normand for Alameda County Board of Education,"Parents, Teachers and Friends of Angela Normand 2020 (FPPC#1423098)",≤100
79933834431,YWCA Greater Cleveland,YOUNG WOMENS CHRISTIAN ASSOCIATION OF CLEVELAND OHIO,≤100
158196247705331,Debra Kerner for SBOE District 6,Debra Kerner Campaign,≤100
2377931022490256,Michael Lovell - Candidate for Wentzville Alderman Ward 3,Michael Keith Lovell,≤100
602040603170590,Americans for Food and Beverage Choice,Americans for Food and Beverage Choice,≤100
123739781030200,Canan Law Attorneys,Canan Law Attorneys,≤100
11131463701,truth,TRUTH INITIATIVE FOUNDATION,≤100
185302108171141,Snohomish County Republican Party,Snohomish County Republican Party,≤100
113116766939703,Nicholas Harmon for Democratic Central Committee,Nicholas Emmet Harmon,≤100
103204909746748,Martin County School District,These ads ran without a disclaimer,≤100
2114015665342593,DO YOU HAVE A GREEN CARD?,Cheng Hsiang Chou,≤100
92925746942,Judicial Watch,Judicial Watch,≤100
110458847100012,Diagnosing Healthcare,Paul Roger Roberts,≤100
192737024112371,TWU Local 556,Transport Workers Union Local 556,≤100
358345794906955,Texas 2036,Texas 2036,≤100
34321420927,Valdosta State University,Valdosta State University,≤100
100852874648291,Mighty Michigan,American Culture,≤100
101921551307179,Loughran for Sheriff,John Loughran,≤100
2469990016562535,John Grimm for Kootenai County Sheriff,John Grimm for Kootenai County Sheriff,≤100
169130743498585,Tactical Pro Supply,Chad Keller,≤100
262062478079324,Mckayla Wilkes for Congress,MCKAYLA WILKES FOR CONGRESS,≤100
1877361562298783,SheSaidSheSaidPodcast,These ads ran without a disclaimer,≤100
92748602246,Farmworker Justice,"FARMWORKER JUSTICE FUND, INC.",≤100
356263858359575,Judge Justin Hansen,Donald Michael Butler,≤100
10334839178,Spectrum Health Care - Missouri,Spectrum Health Care,≤100
1792608671034644,The Bell Action Network,The Bell Action Network,≤100
39425446367,Planned Parenthood Central Coast Action Fund,Planned Parenthood Central Coast Action Fund,≤100
1597585867182936,Re-Elect Marty Haynes Assessor of Property,The Committee to Elect Marty Haynes,≤100
116426366486,AAUW,American Association of University Women Inc,≤100
100772561428719,Salvatore Pavone for Onondaga County Family Court Judge,Committee to Elect Judge Pavone,≤100
104190500967629,Elect Judge Barbara Griffin,Committee to elect Judge Barbara Griffin,≤100
108287947234584,"Mary Baker for 142nd District Judge - Midland, Texas",Mary Wahne Baker,≤100
50678116762,Calvin Mackie,Calvin Mackie,≤100
107863804082751,Pam Haynam for Recorder,Pamela Haynam Haynam,≤100
160672827285727,Alaska Right to Life,ALASKA RIGHT TO LIFE COMMITTEE,≤100
9538894955,John F. Kennedy Presidential Library and Museum,"John Fitzgerald Kennedy Library Foundation, Inc.",≤100
778592872253670,U.S. Sugar,United States Sugar Corporation,≤100
129607000392997,Metro Jackson American Heart Association,"American Heart Association, Inc.",≤100
682555508619370,Wake Up Atlanta,"ASIAN AMERICANS ADVANCING JUSTICE-ATLANTA, INC.",≤100
101620664677171,Mark Wade for County Commissioner PCT4,Mark Anthony Wade,≤100
723896854615790,Lorena Corona,Lorena  Corona,≤100
246323280108,American Medical Association (AMA),American Medical Association,≤100
180382898275,Lerner and Rowe,Lerner & Rowe Injury Attorneys,≤100
103434887838505,2020 Census,Mobile County Commissioners,≤100
627806690985589,Rep. Kent McCarty,The Committee to Elect Kent McCarty,≤100
432512474007108,Thill For Auditor,Stephanie Leigh Thill,≤100
232404617204556,"Congressman Roger Marshall, M.D.",Office of Congressman Roger Marshall,≤100
1661332784149884,Vote 4 Willie Ng,Willie 4 Sheriff,≤100
158225884772679,Bobby Cox For Pittsburg County Sheriff 2020,Lance Mitchell Weeks,≤100
109507843761898,Kenny Hora for Sheriff,Kenny Lee Hora,≤100
2793705550670754,Cody Johnson for State Representative,Cody Johnson for State Representative,≤100
345378512258813,Elise Stefanik,ELISE FOR CONGRESS,≤100
559773460819481,Commissioner Andy Meyers,Fort Bend County Precinct 3 Commissioner Andy Meyers,≤100
1316372698453411,Alexandria Ocasio-Cortez,ALEXANDRIA OCASIO-CORTEZ FOR CONGRESS,≤100
61878332769,ICNA Relief,ICNA RELIEF USA PROGRAMS,≤100
106156990922663,California for Tom 2020,TOM STEYER 2020,≤100
6240652407,Young America's Foundation,YOUNG AMERICA'S FOUNDATION INC,≤100
221834965136991,Steve Roberts for State Senate,Roberts for St. Louis,≤100
102410941358756,Families for Jackson Justice,Families for Jackson Justice,≤100
487571108071357,North Carolina Coalition for Fiscal Health,North Carolina Coalition for Fiscal Health,≤100
822386221184282,Jeremy Karlin for Knox County State's Attorney,Friends of Jeremy Karlin,≤100
111588586893012,Burrell for Senate District 27,Burrell for Arkansas Campaign,≤100
934327493375366,Community Not Commodity,Save Our City Austin,≤100
107193767480085,David Douglas Campaign,David Douglas Campaign,≤100
109930190544821,Voteleemcdougal2020,Lee Charles Mcdougal,≤100
9103878563,American Repertory Theater,These ads ran without a disclaimer,≤100
207182546557721,Anjana Samadder,These ads ran without a disclaimer,≤100
131911333646481,"Stacy M. Butterfield, CPA, Polk County Clerk of Courts",These ads ran without a disclaimer,≤100
102755854556738,Josh McConkey for Texas,Joshua Michael Mcconkey,≤100
104825907725452,"Boucher LLP and Pearson, Simon & Warshaw LLP","BOUCHER LLP AND PEARSON, SIMON & WARSHAW LLP",≤100
839976736162793,Helena Webb for MO State Rep - District 100,Webb For House Rep,≤100
106030702041,Aspen Snowmass,"ASPEN SKIING COMPANY, L.L.C.",≤100
102023314605670,Unholy Bible Study,Unholy Bible Study,≤100
835915749812324,Maria Patrizio for Family Court,Friends of Maria Patrizio,≤100
82631067488,Friends of Wekiva,Deborah Salamone,≤100
103319211147600,Everything America,Justin Scott Grier,≤100
271703062860460,WEI: Wisconsin Environmental Initiative,"Wisconsin Environmental Initiative, Inc.",≤100
22339908994,Vote Solar,Vote Solar,≤100
297298513716394,City of Santa Monica Government,City of Santa Monica,≤100
327280811287977,"Elect Carl E. Rose, Sheriff of Scott County","Committee to Elect Carl E. Rose, Sheriff of Scott County",≤100
29727753421,New Jersey Education Association,NEW JERSEY EDUCATION ASSOCIATION,≤100
101887578002093,Hunt for Congress,HUNT FOR CONGRESS,≤100
555637991181566,Aimee Winder Newton,Friends of Aimee Winder Newton,≤100
347464099350798,Veggie Swag,These ads ran without a disclaimer,≤100
103556674475180,Elect Michael R. Galvan for Cameron County Sheriff 2020,Michael Ray Galvan,≤100
330523980361586,吳兆峯: Ken Wu僑看看,These ads ran without a disclaimer,≤100
169124877249,AARP Virginia,AARP,≤100
101636208026233,Home Savings Program,State Home Relief Program,≤100
109119203848218,American Homeowners,Rachael Anne Ginzel,≤100
2737018759770029,Harry Zamora for Sheriff 2024,Harry Zamora for Sheriff 2020,≤100
110160037179466,Yvonne Yiu For Monterey Park City Council,Yvonne Yiu for City Council 2020 ID#1419742,≤100
169440273093442,The Center for Election Science,The Center for Election Science,≤100
101464921262312,Alaina 2020,Alaina Shearer for Congress,≤100
129306574279449,EFB Advocacy,EFB Advocacy,≤100
194193934698000,Jen McDonald for Hillsborough County Commission District 1,Jen McDonald Campaign,≤100
464239580297425,Antimicrobials Working Group,John Stover Iv,≤100
108824347268903,Edward Sena for Constable PCT.2,Edward Andrew Sena,≤100
104490637762193,Hank Vogt for Ward 1 City Council,Clarence Hank Vogt,≤100
185740015159478,340B Matters,340B Matters,≤100
529660253742398,Hawaiian Electric,"HAWAIIAN ELECTRIC COMPANY, INC.",≤100
416991872213134,Iowa Voices,Iowa Forward,≤100
403715869999642,Kathy Ellis for Congress,Ellis for Congress,≤100
69326160582,Lincoln Club of Orange County,Lincoln Club of Orange County,≤100
534488750036661,"Ohio Value Voters, Inc.","Ohio Value Voters, Inc.",≤100
562899883740849,New York Conference of Mayors,New York State Conference of Mayors,≤100
1070786162985029,Jan Kailuweit for Salem City Council,Jan Kailuweit,≤100
114123726635017,Alec for Rep,The DiFruscia Committee,≤100
383877235817031,Keep America Great,Keep America Great,≤100
405469100189512,Still My President - Donald Trump,Red State Politics LLC,≤100
956765214478577,Ohio CCL,Citizens Climate Lobby - Cincinnati Ohio chapter,≤100
330503870688520,Darren Bailey for State Senate 55th District,Bailey for Illinois,≤100
100685074825855,Aqua Feel Solutions,These ads ran without a disclaimer,≤100
106977800657570,Everyone In Long Beach,"UNITED WAY, INC.",≤100
56994048285,ACLU of Southern California,American Civil Liberties Union of Southern California,≤100
107858693983382,The GOP Shop,The GOP Shop,≤100
2269720106408331,Shawn Ponterio,Shawn Thomas Ponterio,≤100
1504244649711873,The Right Time,Power to Decide,≤100
109054332793,Sojourners,SOJOURNERS,≤100
143279435765491,Adam Bourne,Adam Lynn Bourne,≤100
101215694786789,miracleje,These ads ran without a disclaimer,≤100
109477057219125,Christine Win for Clayton School Board,Christine Louise Win,≤100
102699614430498,Eric Rothmuller,ERIC ROTHMULLER FOR KENTUCKY,≤100
203197030603239,8 Billion Trees,8 Billion Trees LLC,≤100
240021803095684,Valiant Baptist Church,Tyler Dean Baker,≤100
354377577952993,SEIU Local 105,SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 105,≤100
117460751700993,Vote Liz Harris for LD17 Representative,Elizabeth Jane Harris,≤100
452437882220872,Mary McClellan for Judge,Mary E Mc Clellan,≤100
105808477557901,Ryan Childers for IID Director- Division 2,Ryan Duane Childers,≤100
102023314605670,Unholy Bible Study,Ryan Matthew Byrne,≤100
122517514574907,The Reformation Project,These ads ran without a disclaimer,≤100
101663268048421,Shas Olami,These ads ran without a disclaimer,≤100
112735922758892,Charlie Kirk,Charlie Kirk,≤100
1448135911994628,Goodbye Harassment,These ads ran without a disclaimer,≤100
117780971929,Florida LGBTQ Democratic Caucus,Florida LGBTQ+ Democratic Caucus,≤100
146205635195,Greater Pensacola Chamber,"PENSACOLA BAY AREA CHAMBER OF COMMERCE, INC., THE",≤100
100585598043377,Intelligent Investing Tips,Intelligent Investing Resource,≤100
111475477038585,Anderson + Wanca,Sift Legal Marketing LLC,≤100
115762759973710,Kelly Brueggen for Potosi R-III School Board,Kelly Allison Brueggen,≤100
185650221903810,Ralph Norman for Congress,RALPH NORMAN FOR CONGRESS,≤100
55387529051,Food Share of Ventura County,"FOOD Share, Inc.",≤100
114008535880,Foundation for Individual Rights in Education,FOUNDATION FOR INDIVIDUAL RIGHTS IN EDUCATION,≤100
220406891701407,Lenox Legacy,Lenox Legacy,≤100
111533450407815,Elena Iacovangelo Cariola,Elena Frances Cariola,≤100
439235479606167,Garrison Ortiz for Pueblo County Commissioner,Timothy Aaron Zercher,≤100
326614364794435,Nancy McLean for State Senate,Nancy McLean for State Senate,≤100
174382023257265,Borden Waste-Away,"Circle Three Branding, Inc.",≤100
