Page ID,Page Name,Disclaimer,Amount Spent (USD)﻿
112721400205015,Casey Gray for Congress,CASEY GRAY FOR CONGRESS,3296
179145905973075,Sophie Ratner Jewelry,Sophie Ratner Jewelry,133
1643757559196160,Rail Customer Coalition,"AMERICAN CHEMISTRY COUNCIL, INC.",≤100﻿
108237640692900,South Shore Retail,These ads ran without a disclaimer,≤100
262577294462322,Kettle Freaks,Michael Joseph Hach,≤100
328447140509245,Denton Republican Women's Club (DRWC),Evelyn Lee Harman,≤100
2205487006225769,Aaron Reitz for Texas,Reitz for Texas,279
111537700390392,Trump Online Store,Phillip Edward Calkins Jr,≤100
257388981136219,Jodey Arrington,TEXANS FOR JODEY ARRINGTON,3280
109843717162237,Kelly Groth,Kelly Akemi Groth for San Francisco Democratic County Central Committee 2020,≤100
101694566590011,Wizdom,These ads ran without a disclaimer,≤100
60236215646,LGBTQ Victory Fund,GAY & LESBIAN VICTORY FUND INC,327
121643477984567,"The Nashville Show- Antiques, Art & Vintage",These ads ran without a disclaimer,≤100
128801850466780,The Animal Foundation,The Animal Foundation,≤100
26987543565,Race Forward,RACE FORWARD,≤100
48818254473,Alexander Street,PROQUEST LLC,434
205418419899339,Anthem Sticker Company,These ads ran without a disclaimer,≤100
424868024242361,Visiting Angels,These ads ran without a disclaimer,≤100
113028392080045,Family Nurturing Center,Family Nurturing Center,≤100
555616221164005,Texas Shrimp Association,These ads ran without a disclaimer,≤100
105451707579377,Nima Rahimi for San Francisco Democratic County Central Committee,Nima Rahimi for Democratic County Central Committee 2020,≤100
108283114027195,Smart Market Tips,Smart Market Tips,3212
197222327029577,Patriot Planet,Breaking News Alerts,≤100
527517893943355,Worldstrong Athletics,Thomas Van Nguyen,≤100
110211287060311,Fanon Rucker for Prosecutor,Committee to Elect Fanon Rucker,≤100
132732160104163,Ford Foundation,"FORD FOUNDATION, THE",136
753666181692931,CJ's Butcher Boy Burgers,These ads ran without a disclaimer,≤100
110926643662499,Mayor Bernard C. "Jack" Young Campaign,"FRIENDS OF BERNARD C. ""JACK"" YOUNG, MARTIN CADOGAN, TREASURER",≤100
102856681221482,Jared Evans Grady County Sheriff 2020,Jared Heath Evans,≤100
1441704426074372,Douglas Taurel,The American Soldier,≤100
613939699097647,Vicente Peña promotor,These ads ran without a disclaimer,≤100
136798876427993,American Campaign for Prevention of Child Abuse & Family Violence,AMERICAN CAMPAIGN FOR PREVENTION OF CHILD ABUSE AND FAMILY VIOLENCE,≤100
111563296894086,"Former Judge Celeste Ann Brown for Bexar County Commissioner, Precinct 3",TenX Media,741
106620157564403,The Dem Shop,Anthony Jason Flack,≤100
305880360038666,Honor The Gift,"CareDx, Inc.",180
104523977720056,Savvy Market Picks,Savvy Market Picks,2271
122115849781,CAIR-Chicago,CAIR - CHICAGO,≤100
1995848917123747,Partnership for Texas,Partnership for Texas,3209
312870062895448,StateThugs,StateThugs.com,≤100
107899067253532,Daniel McCarthy for US Senate,DEMAND DANIEL FOR US SENATE,≤100
107545633933686,Delia Haak,Delia Haak for State Representative,≤100
115843269863065,Care For Seniors,Mellonee Kecia Edgeston,301
104178947756744,Do.Better.,Do Better America,≤100
146918864568,Illinois Farm Bureau,ILLINOIS AGRICULTURAL ASSOCIATION,≤100
174971709316,Cigna,Cigna,≤100
263210730984251,We Are Great Again Pac,WE ARE GREAT AGAIN PAC,8008
1389347827877812,Estudio5,These ads ran without a disclaimer,≤100
100681321360200,MyPlanetful,These ads ran without a disclaimer,≤100
243599352353006,"Valenzuela-Alvarado, LLC",These ads ran without a disclaimer,≤100
463399080663798,Mayes Middleton,Mayes Middleton for Texas State Representative,49206
104832861120256,Bernies Budget,Dennis K Byrd,≤100
2259323457517498,Abolish the Electoral College,ABOLISH THE ELECTORAL COLLEGE,≤100
1177088819090278,Sam Harless,Sam harless for State Representative Campaign,≤100
109031387199012,David Coulter,Friends of Dave Coulter,≤100
111562436952538,We Stand True,The Phoenix Group,≤100
216637428633,Black AIDS Institute,These ads ran without a disclaimer,≤100
83557854848,I'm From Driftwood,These ads ran without a disclaimer,≤100
1406149713044974,Intellectual Judaism,Vladimir Ephraim Minkov,≤100
84280132559,American Legislative Exchange Council,AMERICAN LEGISLATIVE EXCHANGE COUNCIL,267
2074996929444345,Jenner Law,Robert Keith Jenner,≤100
149223915089170,Conversations on Health Care Radio Show,Gabrielle Marie Pantalena,≤100
1014486318584089,Armed American Supply,Armed American Supply,≤100
36125271715,Erin Murphy for State Senate,Erin Murphy for Senate,≤100
819607471729183,Dr. Al Gross for US Senate,DR. AL GROSS FOR U.S. SENATE,279
1627121704251107,Her First $100K,These ads ran without a disclaimer,≤100
907919839243616,My Faith Votes,My Faith Votes,254
468445316654397,Texans For Stovall,TEXANS FOR STOVALL,5652
613025455812051,Child Abuse Victims Lawsuit Information,Law Scout,≤100
208455309235723,Education Foundation of Eagle County,These ads ran without a disclaimer,≤100
102337834703240,Randy Rush for Harris County Sheriff’s Office 2020,These ads ran without a disclaimer,≤100
399110770152368,INation Media,These ads ran without a disclaimer,≤100
347464099350798,Veggie Swag,These ads ran without a disclaimer,≤100
1011827698946860,Jolt Action,Jolt Action Inc,1200
1691091571125390,Representative Shevrin Jones,"Shevrin Jones, Democrat for Florida Senate, District 35",≤100
322728757761954,Victor Marx,All Things Possible,148
111613788858574,Pamela Jack's School of Music,Pamela Rae Jack,205
348948148522246,MHB - Men Having Babies,"MEN HAVING BABIES, INC.",250
216188121814450,San Diego & Imperial Counties Labor Council,San Diego and Imperial Counties Labor Council,≤100
58975061171,WatchMojo,These ads ran without a disclaimer,≤100
103676734443818,The Savvy Nation,These ads ran without a disclaimer,≤100
1312233132124789,Millennial Policy Center,LIBERTY DAY,≤100
340843535972170,Austin Women's Health Center,Danielle Iemola Devereux,≤100
114580691891439,Al-Shabaka - الشبكة,Middle East Policy Network Inc.,≤100
696930446991476,Financialadviser.com,FinancialAdviser.com,1268
90527934565,Global Energy Institute,The U.S. Chamber of Commerce,597
170582513587720,Liberty Through Wealth,The Oxford Club,15695
808627656010394,The Hidden Science Academy,These ads ran without a disclaimer,≤100
55160732111,Cystic Fibrosis Foundation,CYSTIC FIBROSIS FOUNDATION,≤100
365651883859841,Chairwoman Monica Alcántara,Monica Alcantara Campaign,200
1495305734112316,Keep Tuttle for Clerk of Courts,Elect Tuttle for Clerk of Courts,≤100
414167366063210,"Life, Love, and Donuts by Honey Madison","Honey Madison, LLC",≤100
578392388845780,CMREI Live Events,These ads ran without a disclaimer,3672
115041726621911,Arlington TX Yang Gang,Joseph Stephen Krzywoszyja,≤100
114714919921931,Joe Caldarera for Congress,FRIENDS OF JOE CAL,≤100
305380096638473,Charles Booker,BOOKER FOR KENTUCKY,≤100
175723919259349,Mayor Scott Singer,Scott Singer for Mayor,≤100
136722349826041,Mayor Laura Hill,Mayor Laura Hill,158
104813894369589,Define This Moment,Define This Moment,≤100
23790541544,Democrats,DCCC,9557
471339726552022,Pastor Lobe Foundation,These ads ran without a disclaimer,≤100
150973207374,UW Department of Environmental and Occupational Health Sciences,University of Washington,≤100
80668957414,GoSili,SiliKids Inc.,146
104617650978936,Simply Delightful Home,These ads ran without a disclaimer,≤100
649263631941108,Mike Buontempo,These ads ran without a disclaimer,≤100
885797821467046,Joyous Organics,Ronald Lee Yates,≤100
104616490980324,John Westercamp for Attorney General,Friends of John Westercamp,≤100
290027957736797,G&R Farms Vidalia Sweet Onions,These ads ran without a disclaimer,≤100
101810009871142,Pacific Forest Trust,"The Pacific Forest Trust, Inc.",≤100
111942443634459,Craig Stoddart for Judge,Craig Stoddart For Judge,770
1202514329820178,Don Blankenship,Don Blankenship,≤100
125769584126996,Yael Eckstein,"INTERNATIONAL FELLOWSHIP OF CHRISTIANS & JEWS, INC.",≤100
355965375056335,Cariann Bradford for Judge,Cariann Bradford Campaign,2572
204958092875585,Bank of Texas,BOK Financial,≤100
339166380256990,The Venus Flyytrap,These ads ran without a disclaimer,≤100
271964256289451,Mohamud Noor for House 60B,Noor for House,≤100
965770903573720,Don The Con,"Crestwood Enterprises, LLC DBA Don The Con",≤100
107790587484109,Proud To Be An American 2-20-20,Anthony Patrick Saraceni,≤100
105027167670778,Pence Trump 2024,These ads ran without a disclaimer,≤100
1600300510259910,For Our Future Pennsylvania,FOR OUR FUTURE,≤100
316482071886465,Grow America's Infrastructure Now,Grow Americas Infrastructure Now Inc,≤100
732893460239314,QuickTake by Bloomberg,QuickTake by Bloomberg,2547
745377202561829,West4Texas,West4Texas,144
109729897041138,David Richter,David Richter for Congress Inc,≤100
1135980083196525,Chance Lindsey for Sachse City Council Place 4,Chance Lee Lindsey,135
109960873787334,Trumpclip,"Clip N Sip, LLC",≤100
379742336079446,Royce West,ROYCE WEST FOR U.S. SENATE,90141
110069423861546,Hugh Cha,Hugh None Cha,≤100
109741883786940,Kevin Olickal for State Representative,Friends of Kevin Olickal,≤100
111003193715911,Quincy 4 Constable,Quincy For Constable Campaign,160
100567068106409,The Electoral Line,Caren Blechman Cohen,≤100
350727035293372,Johnny G. Farias for Miami-Dade Commissioner District 9,"Johnny G. Farias for Miami-Dade Commissioner, District 9",≤100
220785158048222,WWALS Watershed Coalition  is Suwannee Riverkeeper,WWALS Watershed Coalition Inc,≤100
111793936840910,Cook Property Management LLC,These ads ran without a disclaimer,≤100
153821188020991,Park Avenue Christian Church,Park Avenue Christian Church,≤100
514167322309353,Dan Crenshaw,Crenshaw For Congress,362
747436915270894,Congressional Leadership Fund,CONGRESSIONAL LEADERSHIP FUND,3223
101610054733045,Rebecca Hester For Iowa Colony City Council Seat 2,These ads ran without a disclaimer,≤100
21999960184,Operation Blessing,OPERATION BLESSING INTERNATIONAL RELIEF AND DEVELOPMENT CORPORATION,215
446566075675551,Startup Cuba,"VERV EXP, LLC",≤100
106683794149427,Horspiration,These ads ran without a disclaimer,≤100
219886468037083,West Texas Food Bank,WEST TEXAS FOOD BANK,666
54210104594,Indiana University,Indiana University,123
106032490920955,Comfort In Flavors,These ads ran without a disclaimer,≤100
132427696855953,Phil for Texas,Phil Stephenson Campaign,156
104567660952584,Macomb for Kids,Macomb For Kids,≤100
379687038779405,Genteel Lancing Device,Genteel LLC,≤100
404929222888251,Conservation Colorado,Conservation Colorado,≤100
257429695168527,Abhiram For Congress,ABHIRAM FOR CONGRESS,2328
112063410303202,TrumperNation,TrumperNation.com,≤100
108512875350,The Atlas Society,These ads ran without a disclaimer,≤100
19754937733,Oklahoma Association of REALTORS®,Oklahoma Association of REALTORS®,≤100
104676980947064,JD Faircloth for Congress,James Kenneth Beauchamp,428
114243476800924,sherrionicavallecole,Onica None Cole,≤100
110019037232941,Our Earth Straws,These ads ran without a disclaimer,≤100
13917075214,UC Davis,These ads ran without a disclaimer,≤100
242679302418244,Denison Forum,These ads ran without a disclaimer,≤100
2382869555319923,Mondaire Jones,MONDAIRE FOR CONGRESS,≤100
100119218237094,Nickvideos,These ads ran without a disclaimer,≤100
1849483715167852,Firefly Engagement,"Firefly Engagement Services, Inc.",1032
201031876608118,Communications Workers of America - Next Generation,"COMMUNICATIONS WORKERS OF AMERICA, AFL-CIO, CLC",≤100
40094923604,ACLU of Texas,ACLU of Texas,3567
114101486620159,Dwight Ford,Dwight Ford Campaign,185
268868046463126,Beacon Center of Tennessee,BEACON CENTER OF TENNESSEE,≤100
109021767293838,Making Retirement Last,Making Retirement Last,20720
123500462249,Oregon Food Bank,"OREGON FOOD BANK, INC.",≤100
155772097961865,Nelda Speaks For Arkansas State Representative District 100,Speaks for State Representative,≤100
186525784991,Jewish Voice for Peace,Jewish Voice for Peace,≤100
586153888207980,To Kill a Mockingbird on Broadway,To Kill a Mockingbird on Broadway,911
143055773143383,Patients For Affordable Drugs NOW,Patients for Affordable Drugs Now,5949
101293961237894,United Parents NM,"OLE EDUCATION FUND, THE",≤100
802105766808582,Ralph Rodighiero for WV Senate,Ralph Rodighiero 2020,≤100
109986503864843,Mark Diebolt,Mark Thomas Diebolt,≤100
371077866782536,Jessica Mangrum for Judge,Jessica Mangrum Campaign,3283
353343478075550,The Prison Show,These ads ran without a disclaimer,≤100
130668606428,Natur-Tec® Sustainable Biobased Materials,Natur-Tec,≤100
333496673912837,The Al-Ma'idah Initiative,James Robert Rayment,≤100
111396710218017,Kellye SoRelle for House District 60,Wayne Dale Baker Jr.,435
236137466722404,KOKOMOGO,These ads ran without a disclaimer,≤100
100045718345,Joseph Rasch,These ads ran without a disclaimer,≤100
397669467495034,_finalswab,These ads ran without a disclaimer,≤100
1929168480440485,First Responder Voice,These ads ran without a disclaimer,238
1237670216314500,Garet Bleir - Journalism,John Garer Bleir,≤100
1001554583262810,MusicPortland,These ads ran without a disclaimer,≤100
114386721939978,The Made in America Store,These ads ran without a disclaimer,≤100
105986927538317,Triump Apparel,Triump Apparel,102
708131849526755,Flying Lines,These ads ran without a disclaimer,≤100
112726036750149,American Team Republicans,AMERICAN TEAM - Republican Party Shop,131
129914120385683,Families USA,Families USA,13031
101869427978020,Year of the Planet,These ads ran without a disclaimer,≤100
109067990582704,Neighbors for an Affordable San Jose,"Neighbors For An Affordable San Jose, Yes on E, Supported by Mayor Sam Liccardo",≤100
496696933682736,Jeff Merkley,JEFF MERKLEY FOR OREGON,4926
132441803783915,County Commissioner Cheryl Musgrave,Cheryl Musgrave,≤100
112483970336673,VOPAC,Bartolo Drago,≤100
278355662356517,BallotReady,"BallotReady, Inc",≤100
104908474440144,Patrick Crowley GOP State Committee,Red Massachusetts Grassroots Action,≤100
85919396802,Natural Delights Medjool Dates,These ads ran without a disclaimer,≤100
85569513068,International Planned Parenthood Federation/Western Hemisphere Region,International Planned Parenthood Federation/Western Hemisphere Region,365
167071422566,izzit.org,These ads ran without a disclaimer,≤100
103546284443622,Primary Care Partners Insurance,These ads ran without a disclaimer,≤100
55715345255,Independent Lens | PBS,INDEPENDENT TELEVISION SERVICE INC,862
196217363887962,Briscoe Cain,Briscoe Cain Campaign,2006
101430574713012,"Chuck Meyer  for Chief Justice, 9th Court of Appeals, Texas",Charles B Meyer,3748
1904206309812614,Insight Advance,These ads ran without a disclaimer,≤100
